id,fecha,prices,market_caps,total_volumes
uniswap,2020-11-26,3.6757,787449062.6068666,406380440.1326761
uniswap,2020-11-27,3.4254,733369987.3925536,510984397.6844744
uniswap,2020-11-28,3.321,713179854.7216576,315218115.1560552
uniswap,2020-11-29,3.462,743811283.7156703,183770822.29365265
uniswap,2020-11-30,3.5421,759264594.5007293,198301875.29683137
uniswap,2020-12-01,3.7535,809636090.5766013,280030160.1998901
uniswap,2020-12-02,3.561,766671246.6754014,373303587.5576778
uniswap,2020-12-03,3.9717,857916550.9757915,406760837.4708671
uniswap,2020-12-04,3.8823,836700609.727124,274648451.3505504
uniswap,2020-12-05,3.534,757755073.8714986,221582896.3096745
uniswap,2020-12-06,3.6833,792687386.2649285,190879983.04395038
uniswap,2020-12-07,3.6385,781382593.6960821,185973044.77553254
uniswap,2020-12-08,3.7606,808737480.205302,217578687.13042405
uniswap,2020-12-09,3.2914,715633175.911876,240351771.39920992
uniswap,2020-12-10,3.3612,723460573.708362,229534248.81601888
uniswap,2020-12-11,3.2426,698376510.5489792,161320792.29777637
uniswap,2020-12-12,2.9699,640057166.0529337,221350365.76760957
uniswap,2020-12-13,3.1186,671894509.5713987,135658293.95547333
uniswap,2020-12-14,3.3302,716172377.566087,153495615.07987532
uniswap,2020-12-15,3.493,749375717.9281832,183939528.11184648
uniswap,2020-12-16,3.3339,718477508.3040215,166152867.0011512
uniswap,2020-12-17,3.5253,757153519.1393195,204305925.8169443
uniswap,2020-12-18,3.6899,790423837.0289786,450100318.7514347
uniswap,2020-12-19,3.7702,809123722.42147,327609257.4344026
uniswap,2020-12-20,3.9631,850581432.1663342,420406907.87859446
uniswap,2020-12-21,3.7642,810382324.7022611,275443989.3639796
uniswap,2020-12-22,3.5283,759874427.4792111,262940014.01935193
uniswap,2020-12-23,3.7537,805673159.5674238,325751402.0600609
uniswap,2020-12-24,3.3193,721651796.4986829,376531126.06884825
uniswap,2020-12-25,3.5123,753575318.6977578,328898688.9358483
uniswap,2020-12-26,3.5016,753044951.8807377,256537750.05243066
