id,fecha,prices,market_caps,total_volumes
dogecoin,2021-01-15,0.0095,1211261062.4007857,475592505.28980404
dogecoin,2021-01-16,0.0093,1193371729.6035225,443710335.69217896
dogecoin,2021-01-17,0.0093,1185636962.329226,358598771.0511315
dogecoin,2021-01-18,0.009,1155387088.7706044,331381092.9536108
dogecoin,2021-01-19,0.0092,1180603793.0878499,292476114.0269545
dogecoin,2021-01-20,0.0091,1158893557.1417313,325744395.5779781
dogecoin,2021-01-21,0.009,1158148986.8963308,313732430.34542584
dogecoin,2021-01-22,0.0082,1044842777.6884335,297156190.4570499
dogecoin,2021-01-23,0.0085,1087438950.4062521,293811759.97162914
dogecoin,2021-01-24,0.0086,1098138943.8773112,264407165.9551725
dogecoin,2021-01-25,0.0087,1118023169.9593675,255272293.7364981
dogecoin,2021-01-26,0.0084,1072613319.7744282,236268070.55985984
dogecoin,2021-01-27,0.0083,1053619538.5165173,211765468.68784878
dogecoin,2021-01-28,0.0074,948845594.1597716,221445009.68034008
dogecoin,2021-01-29,0.0326,4182699292.6448245,14941040931.500109
dogecoin,2021-01-30,0.0474,6067971852.134215,21756143387.811134
dogecoin,2021-01-31,0.0285,3654877536.8188677,7417688490.908438
dogecoin,2021-02-01,0.038,4920829028.995096,7755101291.8493595
dogecoin,2021-02-02,0.0346,4433684615.525329,4656523408.6088085
dogecoin,2021-02-03,0.0316,4054295191.8342094,2444614954.7110186
dogecoin,2021-02-04,0.0374,4699500064.498884,2696782677.676331
dogecoin,2021-02-05,0.0543,6810395814.46409,12004482929.727007
dogecoin,2021-02-06,0.0471,6033220883.170296,5160805640.580533
dogecoin,2021-02-07,0.0579,7271788223.656685,5679785681.169644
dogecoin,2021-02-08,0.0791,10271067765.038733,13793129134.677094
dogecoin,2021-02-09,0.0792,10164021992.649546,10823807112.489635
dogecoin,2021-02-10,0.07,8978311025.66714,6181134722.819423
dogecoin,2021-02-11,0.073,9381046299.070465,6304018582.048755
dogecoin,2021-02-12,0.0698,8951728841.132595,3377206172.403933
dogecoin,2021-02-13,0.0695,8937647950.69853,3548414348.6845517
dogecoin,2021-02-14,0.0669,8583843025.684837,2275047526.10314
dogecoin,2021-02-15,0.062,7963525499.222657,3318277601.178434
dogecoin,2021-02-16,0.0569,7306725577.541543,4042454025.1808486
dogecoin,2021-02-17,0.0541,6943871270.690156,2717472447.1943684
dogecoin,2021-02-18,0.0491,6256910635.589655,2259698807.77203
dogecoin,2021-02-19,0.0602,7729583761.278036,4660795048.421017
dogecoin,2021-02-20,0.0555,7128326860.060291,3048336602.085827
dogecoin,2021-02-21,0.0551,7082310129.661909,3342539175.644199
dogecoin,2021-02-22,0.0566,7345301352.426924,2723241990.437684
dogecoin,2021-02-23,0.0535,6873239454.790128,3430333609.0870194
dogecoin,2021-02-24,0.0475,6103500677.282097,2366851289.091933
dogecoin,2021-02-25,0.0571,7332961500.879711,4399443852.861352
dogecoin,2021-02-26,0.0502,6454021311.804082,2469967978.237412
dogecoin,2021-02-27,0.0505,6487737133.941386,1862673178.0345356
dogecoin,2021-02-28,0.0509,6538921364.475879,1478258321.6618836
dogecoin,2021-03-01,0.0482,6201387146.83418,1576893240.5192816
dogecoin,2021-03-02,0.051,6561571713.102942,1652399316.0636256
dogecoin,2021-03-03,0.0506,6517554437.5179205,1424572957.2149425
dogecoin,2021-03-04,0.0508,6527074840.471931,1233795413.868452
dogecoin,2021-03-05,0.0501,6449361941.488914,1337710788.1295414
dogecoin,2021-03-06,0.0499,6421657994.005719,1358502535.7129877
dogecoin,2021-03-07,0.0509,6545855781.13969,1561141043.921425
dogecoin,2021-03-08,0.0518,6657773355.5391445,1014195811.4370382
dogecoin,2021-03-09,0.0617,7776184982.657351,3627421088.7573156
dogecoin,2021-03-10,0.0579,7446831674.698749,2529486917.6853743
dogecoin,2021-03-11,0.0562,7232723297.052502,1677010512.2692254
dogecoin,2021-03-12,0.0559,7201587925.215205,1390253342.513301
dogecoin,2021-03-13,0.0551,7094349920.738156,1349377295.2230818
dogecoin,2021-03-14,0.0619,7750447457.349575,1908931773.5006745
dogecoin,2021-03-15,0.0588,7610317577.680777,2759123151.6855946
dogecoin,2021-03-16,0.0569,7324737827.105644,1743281980.1706939
dogecoin,2021-03-17,0.0587,7556337741.529358,1451939102.7613668
dogecoin,2021-03-18,0.0584,7517749272.836182,989940708.869474
dogecoin,2021-03-19,0.0576,7429523848.349583,990194953.9514719
dogecoin,2021-03-20,0.0584,7528469476.699196,1081897762.402383
dogecoin,2021-03-21,0.0592,7634534867.583149,1130635906.1182106
dogecoin,2021-03-22,0.0574,7393832359.18554,947849286.0632538
dogecoin,2021-03-23,0.0556,7186846705.617689,895730939.6597222
dogecoin,2021-03-24,0.0538,6929411775.529846,995604160.683137
dogecoin,2021-03-25,0.0518,6729987270.272253,1043427664.3756895
dogecoin,2021-03-26,0.051,6575327768.216504,1229615850.9846416
dogecoin,2021-03-27,0.0538,6940289324.519491,834542001.45623
dogecoin,2021-03-28,0.0548,6962666597.6680355,1017584672.3414593
dogecoin,2021-03-29,0.0544,7015286857.656734,833678868.3939631
dogecoin,2021-03-30,0.0549,7079729288.069406,933464547.9783945
dogecoin,2021-03-31,0.0546,7046811980.471197,1141286834.2853527
dogecoin,2021-04-01,0.0544,7014689872.852019,1042337641.2255398
dogecoin,2021-04-02,0.0616,7924888032.648992,5955711021.80794
dogecoin,2021-04-03,0.0579,7507812667.994134,2448301264.82805
dogecoin,2021-04-04,0.0562,7298466978.786948,1457244564.0403645
dogecoin,2021-04-05,0.0579,7463266115.922541,1303803800.1718612
dogecoin,2021-04-06,0.0598,7715037291.54644,1822202972.9514108
dogecoin,2021-04-07,0.0646,8342298639.844954,2979685710.637315
dogecoin,2021-04-08,0.059,7655108665.350827,2977233569.2485094
dogecoin,2021-04-09,0.0617,7962866152.083406,1254061265.4891999
dogecoin,2021-04-10,0.0615,7936596412.156709,1235176274.2063663
dogecoin,2021-04-11,0.0639,8249317321.210909,1492859570.0593505
dogecoin,2021-04-12,0.0746,9687276639.085436,6594980841.262063
dogecoin,2021-04-13,0.071,9196724800.293638,2913823058.7413216
dogecoin,2021-04-14,0.0938,12113258471.399336,7372508506.907896
dogecoin,2021-04-15,0.1202,15701118351.13814,19595646413.89729
dogecoin,2021-04-16,0.1799,22780764221.115986,17675455194.452618
dogecoin,2021-04-17,0.3742,48767205447.020355,50960650646.95082
dogecoin,2021-04-18,0.2851,37483584821.500046,30301421158.359417
dogecoin,2021-04-19,0.32,41360056945.14536,23753545992.45217
dogecoin,2021-04-20,0.4094,53086953475.86828,30847872453.906982
dogecoin,2021-04-21,0.3257,43064103591.26716,28256320646.66664
dogecoin,2021-04-22,0.3084,39871679937.55778,11245621590.878643
dogecoin,2021-04-23,0.2638,34105735062.866184,12372638669.786901
dogecoin,2021-04-24,0.2493,32231128597.059307,17283487906.404305
dogecoin,2021-04-25,0.2705,34979989821.77723,10807971320.65116
dogecoin,2021-04-26,0.2525,33051358529.948578,6742402256.803012
dogecoin,2021-04-27,0.2718,35161130278.75226,6413613556.852909
dogecoin,2021-04-28,0.2717,35151669024.74555,4324871046.880166
dogecoin,2021-04-29,0.3227,41743974977.6647,15310415976.014814
dogecoin,2021-04-30,0.3063,39626179176.75362,5635975307.340045
dogecoin,2021-05-01,0.3388,43856109572.50017,5791678085.729572
dogecoin,2021-05-02,0.3934,50748955079.41196,11619063047.262308
dogecoin,2021-05-03,0.3787,49014916719.25478,9009865374.508814
dogecoin,2021-05-04,0.4414,57139646560.002594,11357873988.20906
dogecoin,2021-05-05,0.5439,71252122861.90167,39500407577.68589
dogecoin,2021-05-06,0.6553,84871718669.88199,44644519734.09104
dogecoin,2021-05-07,0.5811,75249721642.5447,19023046812.147408
dogecoin,2021-05-08,0.6818,88794768977.21323,31623843001.995224
dogecoin,2021-05-09,0.6336,82064020248.14554,29418365423.124805
dogecoin,2021-05-10,0.5731,74368118240.11359,49053292485.47993
dogecoin,2021-05-11,0.4511,58441555673.06635,17200364811.112534
dogecoin,2021-05-12,0.4967,64355971521.31882,15290083250.54439
dogecoin,2021-05-13,0.4152,53796102921.286705,10742618800.49026
dogecoin,2021-05-14,0.4889,63357827989.87081,20865846832.960686
dogecoin,2021-05-15,0.5649,73202813078.19368,21034363818.129158
dogecoin,2021-05-16,0.5068,65685563368.05302,10494108534.653362
dogecoin,2021-05-17,0.5153,66881415608.25018,9989157880.484976
dogecoin,2021-05-18,0.4851,62893452095.603485,8093369123.181182
dogecoin,2021-05-19,0.479,62100584438.77591,5522377790.002698
dogecoin,2021-05-20,0.3387,43923278362.93365,15977305882.228304
dogecoin,2021-05-21,0.3978,51586844260.30134,13713074555.669567
dogecoin,2021-05-22,0.3523,45925318261.53869,8361664796.155696
dogecoin,2021-05-23,0.3431,44531404175.959885,6521890070.4712515
dogecoin,2021-05-24,0.3092,40114225403.31797,8460153798.911951
dogecoin,2021-05-25,0.3631,47102789101.96067,8184613092.919939
dogecoin,2021-05-26,0.3449,44763375247.72482,6514659543.437854
dogecoin,2021-05-27,0.3542,45956150665.45352,4005070154.3294535
dogecoin,2021-05-28,0.3338,43320992017.75228,3057688715.1393633
dogecoin,2021-05-29,0.3115,40423846903.217354,4023491237.936269
dogecoin,2021-05-30,0.3027,39595872237.66896,3392384686.1813474
dogecoin,2021-05-31,0.3014,39123526701.4903,2927395691.9521084
dogecoin,2021-06-01,0.3265,42392462477.40863,2987098922.8304706
